u684,0.04976783070889155,0.9811289321327844,8
u133,0.0490639138529388,0.9718710246895069,38
u326,0.046993776923835294,0.9758319788079083,14
u660,0.045296416050521586,0.9773686889736026,10
u732,0.04368345370685727,0.9794859169423679,7
u516,0.042842778020434194,0.9757198184744885,11
u752,0.04165347374548605,0.9765684900648726,9
u2068,0.041278474327156096,0.9841263744098901,4
u900,0.040999914315382864,0.9762846528107829,9
u258,0.040188703233281886,0.9702946618289309,29
u984,0.03949766265630395,0.9830198939069182,4
u7431,0.03945289552136942,0.9829920785220633,4
u1003,0.038915160397720805,0.9826579649042007,4
u938,0.03800475128563888,0.9796894718170582,5
u951,0.036709669254276045,0.9751859067409756,8
u299,0.03646887536047736,0.9713505291540472,16
u7410,0.036418494020458714,0.975992209838426,7
u841,0.035886191641927155,0.9769204706638556,6
u942,0.035462304492856776,0.9767026357605965,6
u787,0.03496876187671745,0.9743935856484867,8
u308,0.03459540560267826,0.9715876174279272,13
u290,0.03424740183676055,0.9692548345625195,23
u812,0.034242337062260444,0.9740629754678297,8
u280,0.03402752663491229,0.9693309809296757,22
u1386,0.033942913189656525,0.9732198361630949,9
u904,0.03383932705072322,0.9738795577072175,8
u617,0.033780036474904976,0.9731490997046478,9
u1043,0.03374830597652606,0.9738381322311255,8
u686,0.033421286357623814,0.9715086147952524,12
u707,0.03338718746787649,0.9724021548977642,10
u1064,0.03303583851243276,0.9743654963962711,7
u1060,0.032820756610183424,0.9753451486824003,6
u946,0.03268555290458426,0.9700151823246846,16
u1111,0.032505678026791066,0.9766203805951115,5
u610,0.03229535678228984,0.9740093999562891,7
u1136,0.03224431379827487,0.9739848534696522,7
u894,0.03218674217217616,0.9739571673698294,7
u1018,0.03198165655099159,0.9763279186409267,5
u865,0.031754358954567165,0.9737492349952267,7
u703,0.03168942537280891,0.9716941331111887,10
u1164,0.031647278733702655,0.9761412988278148,5
u7413,0.031632724336079755,0.9812968035298409,3
u1132,0.03160188138010705,0.9761159620823557,5
u392,0.03133044860119617,0.9706934572755356,12
u531,0.03129917549572832,0.970681264790964,12
u650,0.031110670362334582,0.9709984710310743,11
u499,0.030929293445198593,0.9757405836085932,5
u710,0.030874357235443038,0.9733260436231753,7
u1144,0.030772374317132874,0.9756530053757105,5
u1660,0.03073194517493551,0.9806470287154815,3
u2387,0.030492317844817464,0.9804741741350701,3
u135,0.03037893911966973,0.9671669827524155,32
u360,0.030252593035605773,0.967763974351511,25
u255,0.030177650904403133,0.9668998500921566,35
u1220,0.029948469898745216,0.9800818707676721,3
u937,0.029499923506150397,0.9686848893597555,17
u668,0.02930784708417641,0.9718171922971052,8
u1325,0.029268723054439533,0.9795915370670022,3
u1544,0.029159547428156712,0.9734636593526879,6
u366,0.02901553916005128,0.971079904811764,9
u1099,0.02884911926548311,0.9764035818960274,4
u1506,0.028831144148068377,0.9792758906078926,3
u885,0.02871812190776306,0.9704550033215135,10
u2293,0.028424118425580413,0.9708230540503001,9
u1068,0.028257533375344673,0.9730001158261535,6
u1162,0.027930958376792117,0.9701267306317507,10
u832,0.027897297562192832,0.9705942586563794,9
u1714,0.027892913468169283,0.9785991002333424,3
u315,0.02784888895919944,0.9677748037799405,19
u75,0.027778345502501415,0.9654104944540393,54
u1029,0.027777723923315064,0.9727535425441022,6
u1051,0.027756621150270413,0.9727426978640151,6
u155,0.02769673360496558,0.9659867861441942,39
u807,0.027620911059242127,0.9699974308574582,10
u801,0.027592668079995757,0.9680250242676807,17
u7589,0.02749543873581613,0.9755624928927121,4
u1495,0.02701410402597123,0.9779651732212696,3
u777,0.026984119690926726,0.9687035247534944,13
u1004,0.026975010733259915,0.9723410295663345,6
u1837,0.026911298689961793,0.9778910148470508,3
u955,0.026777329996880726,0.9713557899966884,7
u1651,0.026666427296038648,0.9777143774742165,3
u511,0.02665361981872464,0.9721758673081021,6
u1494,0.0264436210936045,0.9732370822019414,5
u1167,0.026288188834422316,0.9731503338063829,5
u1288,0.026182040937724093,0.9730910915372496,5
u1190,0.026007328922117424,0.971843739487647,6
u857,0.025976595529070178,0.970970718114762,7
u1290,0.025899879054425458,0.9729336139917729,5
u1813,0.025889846226652215,0.9771541926453905,3
u182,0.025829486468744414,0.9663156201942654,26
u2299,0.025566345927662847,0.9769208365068515,3
u1867,0.02547454410104419,0.9768546154868478,3
u241,0.025445348543360433,0.96683636335479,20
