u684,0.07188016480435207,0.9729753361986363,8
u133,0.07004656681064868,0.9593810636197108,38
u326,0.06709858455622855,0.9650387156408609,14
u660,0.0653774184500554,0.967525764549345,10
u732,0.06254516604151861,0.9703391303478667,7
u258,0.06153239781049035,0.9583526561845962,29
u516,0.061448596407087885,0.9649899977298988,11
u752,0.05916307624398945,0.9659554609331608,9
u2068,0.058029787027188647,0.9763171973130212,4
u900,0.057619683540506436,0.9652851739986283,9
u7431,0.05483784721816003,0.9743339336006602,4
u984,0.054219359077644594,0.9739496453123472,4
u951,0.05420342714554869,0.964930306190719,8
u938,0.053725774793060295,0.9702461892196809,5
u787,0.05209025572321985,0.9639685604301237,8
u299,0.05176046442754317,0.9585304362817603,16
u1003,0.05162495427789792,0.9723376509758754,4
u841,0.05158998517219473,0.9667732712508457,6
u308,0.05030264433439199,0.9593221014265806,13
u1386,0.04988894403585745,0.9619277564907278,9
u7410,0.049496557868548924,0.9640640762473178,7
u290,0.049325032353667884,0.955781778453721,23
u280,0.0493248395775141,0.9559923846022735,22
u942,0.048571284363035726,0.9652219659089086,6
u1043,0.048305055192919624,0.9622458414284597,8
u707,0.0479307299812097,0.9602499303347485,10
u946,0.04779070018916055,0.9571292836835238,16
u812,0.0474899961861327,0.9618748920884632,8
u703,0.0471177795840055,0.9599109036864931,10
u686,0.04710665011809744,0.9586267917291338,12
u904,0.047050516574926066,0.9616748762977517,8
u1111,0.04658502331050882,0.9662608599357073,5
u617,0.04647347227555643,0.9604444359521327,9
u1136,0.04643426701333027,0.9625914256371233,7
u610,0.04634780861848345,0.9625498479379604,7
u1064,0.04629445443189653,0.9625241899978272,7
u650,0.0460914067091693,0.9588098099553485,11
u392,0.04565808479269029,0.9580620377618895,12
u1060,0.04485647674479491,0.9633129324316722,6
u1164,0.04472000639725438,0.9652199741777222,5
u865,0.044633813886964434,0.9617255907048696,7
u894,0.044574605194290295,0.9616971173424368,7
u255,0.04453483293518785,0.9526889451443812,35
u1132,0.04452291506344384,0.9651099754099214,5
u531,0.04344736355422512,0.9572001411197456,12
u710,0.04335546794181269,0.9611108362529993,7
u937,0.04326206894786303,0.9552289120406701,17
