u33,0.38614984244412676,0.9580288406462316,136
u4,0.37667512970209677,0.9496182602470926,215
u3,0.3732406858301154,0.9474396968607867,243
u12,0.3660192540963159,0.9548583069289603,128
u17,0.3565695018558209,0.9551112154771181,111
u29,0.3408706387915829,0.9606118942155228,66
u75,0.3405877154530571,0.9645339109982971,54
u10,0.3389786659743995,0.9449601687736624,177
u70,0.3361864656727785,0.9623383099207291,57
u25,0.3322165861223558,0.95021995246511,109
u106,0.3244419010444303,0.9620596549550893,50
u154,0.3240862851402633,0.9615641311416175,51
u133,0.3223873815438366,0.9675411464584501,38
u27,0.3191296733814194,0.9562772622303042,63
u40,0.3170688524675653,0.9509120830103083,84
u1,0.31524410021860355,0.9304177968742665,490
u77,0.31263501979756686,0.9603019761721953,47
u34,0.3098052537831324,0.9522213134719587,70
u22,0.30892447856565186,0.941278965782706,148
u255,0.30620287376787153,0.9649903348975124,35
u44,0.30231250669934984,0.9564313803538712,50
u21,0.30210020552744693,0.9463526878217793,91
u155,0.30188845807066694,0.9613802379508959,39
u116,0.3011131761778339,0.9569135770840625,48
u67,0.30024347682490565,0.9520105038556701,62
u98,0.2967697087140653,0.9611270378022518,37
u258,0.29672875996911713,0.9667852364649056,29
u42,0.2964736537006996,0.9470082833472622,80
u6,0.29612363773659695,0.9387208166647097,148
u103,0.2938708569608482,0.9576750006269881,42
u156,0.2932511515181005,0.954893436363909,48
u26,0.2922040045145533,0.9392025677785285,133
u51,0.2909658997803455,0.9463285077599145,77
u32,0.28835602291121537,0.9463307095895491,74
u115,0.28765068148179196,0.9551078565688947,44
u69,0.28690173299177457,0.9470729959374969,69
u66,0.28663971658536125,0.9567298578252951,40
u135,0.2864090879671102,0.9614556999606605,32
u90,0.2847748964336385,0.9509331282846957,53
u122,0.2831842423396527,0.9585668634931347,35
u78,0.2827172218261854,0.9504172890174954,53
u175,0.28252020227209584,0.9643275688184448,27
u81,0.28240175019561986,0.9560976831487011,39
u129,0.281350120976371,0.9414692468702316,93
u2,0.27858725959465747,0.9323243814242688,195
u136,0.2780826569352968,0.955989825662602,37
u16,0.277316585484478,0.9373677954454219,120
