1,326836.1537728234
11,311575.69834824145
3,273192.61630904424
177,255120.36670900226
2,254857.27591940915
7,237140.9924093993
10,228531.98165216128
8,222898.07764553063
22,214108.33398010698
26,207605.16447668395
5,193614.24639407493
24,193592.57539306761
58,186312.6466815246
4,184993.80203080786
6,178701.88455660242
33,178272.22431077826
30,178191.47254241473
95,177344.81392563053
9,175230.5276446085
19,174137.02731652165
85,167857.14232803907
15,164138.46170000368
17,159114.93205495927
25,157289.7598532032
12,148132.07911950498
43,140652.46354649868
42,140232.329286505
21,137891.42283208793
32,134271.46388403897
36,126797.76631061328
51,119098.89741392869
29,112050.89120058352
40,109520.0595442255
88,106517.80327571034
70,105716.32381319048
31,105085.16909382392
34,100787.08147738843
67,100261.65734372068
14,99795.50877801298
47,97716.44551154417
49,96940.74565047299
154,96367.26751727468
27,95696.08345306895
73,95383.7794299559
145,94721.1680725918
16,91471.5083653943
75,91313.28256865278
20,88023.6629527617
124,87351.6545196629
90,86826.78665415266
125,86016.82675742333
7603,84103.81030485232
52,82364.48033641977
62,76632.26753289551
173,76034.82799947211
166,75965.08777582512
103,75085.08345750558
491,72955.3225039961
190,72922.78369823826
156,72344.32482788702
2336,70202.28126610286
142,69709.7359480629
97,68911.3312876046
65,68614.00607292737
83,68095.86621296279
174,67394.40075578052
123,67107.69136401986
13,66954.3809271545
77,66656.35121909536
197,66571.87775735625
87,65494.29510106348
38,65343.50738961122
798,65230.83756610002
116,63228.114255636705
39,62642.31269536364
92,62209.762208395354
136,61846.65846896079
93,61544.06060006261
37,61305.80377275408
133,59026.05557948187
96,58773.83221605873
203,58121.09216889045
66,56314.8721122161
45,55806.73741327784
5342,55724.48705584918
44,55330.034251374695
159,53799.557276306405
69,53466.53122532147
7565,53350.15273009839
122,52951.16909351003
172,52883.056674391104
272,52715.98521757734
118,52475.88056352941
7595,52073.452685379954
113,52046.279924569746
100,51014.644146601146
185,50432.66022322286
63,49650.294536627516
211,48912.950599635784
106,48329.32776011449
82,48068.523037449064
191,47783.18823863299
78,47138.9955698918
105,46579.47585011396
53,46543.62093696369
117,46498.06119126587
205,44722.842292860434
255,44636.27194561555
48,44375.77544389682
115,44202.79066336909
135,43739.857414005746
288,43578.59736172644
179,43305.5671477543
72,43261.20798784837
249,42730.11273075192
295,41616.327812088486
18,40601.19924816367
155,39673.44611148864
150,39016.40270793267
163,38747.75749573287
244,38203.34911638985
107,38164.80278478512
56,37435.10302560953
487,36125.62016017562
146,35710.88299081957
188,35385.263274521705
266,35106.649823444845
222,34632.876470366544
140,34527.89171140293
207,34406.08009440595
245,34308.76988536569
79,33039.48056827351
280,32853.90548208146
81,32597.79391546182
89,30042.27356455282
110,30036.380505453057
131,29735.327319994594
111,29302.567873072832
6336,29296.036007400096
3186,29296.036007395436
1135,29296.036007394243
127,29296.03600737864
5837,29296.036007350995
6157,29296.036007325467
6166,29296.036006912003
5415,29296.03600681469
3369,29296.036006200713
7163,29296.036000739492
7452,29296.035997499323
7455,29296.035980929162
7506,29295.32020884955
760,29295.19458119248
7417,29295.143477565023
294,29295.077186858238
978,29294.918969282066
2829,29294.911251351805
1389,29294.89707594343
1870,29294.89705742574
3388,29294.89705514455
3271,29294.897053786426
1584,29294.01434227168
6792,29294.01433493515
2578,29293.78531320807
1929,29293.78531320688
1275,29292.870044079853
2666,29292.778397960265
527,29292.698454465753
1329,29292.302176789373
1976,29291.85544620536
2540,29291.777216038074
4311,29289.309164745933
3299,29289.130912938388
2769,29289.083331942442
2573,29289.056700342386
7430,29288.541554037314
1126,29287.807801942006
789,29287.085995114707
1037,29287.041481448345
2644,29286.698411388206
936,29286.31791733105
2621,29285.7047336899
2716,29284.093606343296
2730,29283.401288664463
2600,29283.401288664463
1698,29282.22600246825
3242,29281.812002032617
2617,29279.014687686333
2616,29279.014687686333
2061,29279.014687686333
2059,29279.014687686333
2058,29279.014687686333
2057,29279.014687686333
2056,29279.014687686333
2055,29279.014687686333
2062,29279.014685079826
2060,29279.014685079826
2450,29279.00083620136
3207,29277.993470072684
2676,29277.573690002424
3324,29277.385566476085
829,29277.385564246153
2726,29276.53086310653
3266,29275.620801116656
1017,29275.286953532126
1950,29275.139271170985
1949,29275.139271170985
1266,29274.93144514387
652,29274.82718795505
2627,29274.629059277475
2095,29273.65176913976
2063,29273.65176913976
1183,29272.977824261587
867,29272.868886322238
2555,29271.828443211958
618,29271.48125405909
2020,29271.01088027201
2587,29270.83663548405
7466,29270.73580374183
7413,29269.750779656664
2040,29269.59194244315
2039,29269.59194244315
2084,29269.54783215561
2885,29269.15534041984
1281,29266.562950507407
3265,29265.883625225153
880,29265.552825782917
2649,29265.53589867045
1265,29265.52149156728
2517,29265.47718736058
2505,29265.47718736058
1297,29264.609399092777
923,29264.58056539628
2592,29264.430123630726
1677,29264.43012314396
2067,29263.443187872344
2158,29262.50955846054
2516,29261.265307551632
2513,29261.265307551632
2081,29261.13109710951
3204,29260.227868139376
3237,29260.06336213686
3409,29258.294797143444
1435,29257.860055817164
2543,29255.720776963888
1622,29254.90363924129
2032,29253.726675337137
2360,29253.59533297463
7571,29252.697737348353
3327,29250.662502899082
3030,29248.908554456204
2489,29245.422216608335
2612,29244.507373836415
2050,29244.507373835222
930,29244.369946911807
834,29243.969531069808
2076,29240.034988558327
1972,29240.034988558327
1958,29240.034988558327
2642,29240.034986259612
2562,29240.034986259612
2535,29240.034986259612
1645,29240.03498562242
7423,29240.034985620077
1464,29240.00278014433
1962,29237.135191258683
1474,29232.57052374433
3209,29230.66304492562
2044,29228.998019720064
3205,29228.998016789927
1680,29228.998000482577
2501,29228.41650526237
1238,29228.416497766124
2536,29226.533365853687
2131,29226.062004693384
7363,29223.99741330889
2646,29223.1494262095
2692,29223.145813293424
2671,29223.143824013674
7198,29222.73461474189
7273,29222.73461473926
1902,29222.734611830518
2897,29222.28846829235
7508,29220.78570949133
2669,29220.4134527073
7520,29219.345871768943
1631,29219.04683191567
776,29218.174666703173
1585,29216.821909154783
1671,29216.346352535373
2452,29215.825215576355
1924,29215.82521557516
1079,29213.749341124312
2599,29213.540726102066
3058,29210.268265537205
7436,29209.35092101134
1991,29206.27637672896
855,29206.27636276115
2938,29206.17413064456
1121,29205.09010002104
1897,29204.336301621435
2359,29202.57623356559
1786,29202.513208030385
2052,29198.918004846033
2025,29198.918004846033
2589,29198.918001999755
2900,29198.2865244728
2652,29198.088164742956
3008,29195.91065458811
2711,29193.802019806906
1954,29192.290991885962
1892,29188.56224327068
2161,29186.449933856195
3239,29185.82916490753
3034,29185.82916490753
1944,29184.50981010292
1937,29184.50981010292
2463,29184.509809270483
3021,29183.283127261275
963,29182.933021296212
3115,29182.93301956418
2089,29182.74965164932
2026,29182.625203798274
1262,29182.62519823427
1142,29181.034600393647
2458,29180.924805142524
2457,29180.924805142524
2030,29180.693720761617
2658,29180.693720710176
1253,29178.58968027776
2613,29177.88717013383
790,29176.84074798135
2680,29174.554904099226
2757,29174.33353054116
1049,29174.23751782279
3140,29172.843209123672
1686,29170.79333978403
2691,29166.190740241367
2588,29166.190740241367
2013,29166.19074024017
1799,29165.66095689216
667,29164.723132647563
2082,29163.185839193422
2569,29161.70069842921
2567,29161.700697716264
2077,29161.592976295306
7532,29161.034377218613
7523,29161.034377218613
7522,29161.034377218613
2484,29159.423173003343
7449,29157.633058680705
2494,29157.633058680705
1626,29155.24163567691
2668,29154.543823812328
3314,29154.440502310128
1940,29153.564935031834
1953,29153.564929259657
3005,29153.282075450916
2836,29152.92572552536
2528,29152.83949533314
571,29150.03756614204
665,29148.321246908035
1103,29147.658786058164
387,29147.3113350737
2477,29145.028347980806
1443,29143.491135380104
828,29142.544043838017
2583,29138.121534860653
2674,29136.319736603044
2085,29136.319736603044
1446,29135.255107681394
3278,29134.721588512617
448,29133.54571459258
2606,29132.226795894345
2073,29131.168706202207
2542,29131.111305006914
1467,29130.104965803122
2940,29128.51641822668
2011,29121.399008536737
1012,29120.33526713907
2973,29119.058701498197
2191,29118.97600985328
1669,29118.322084615458
2478,29117.262879308033
1452,29117.05496774238
2546,29115.45160286055
3311,29113.455353245015
972,29113.455353241552
3229,29113.199525459815
1069,29113.1995157838
2251,29110.037862578105
2421,29109.72878969574
3315,29109.56755390336
788,29108.411378019267
1629,29107.890593076678
3262,29107.011838515074
7429,29103.321560487846
2993,29102.788463709283
1850,29102.78845011807
3258,29100.82701501907
2721,29098.270481303538
2715,29098.270481303538
2554,29094.611145213705
7500,29093.558760622618
3287,29093.450090680697
1420,29089.908293630622
1639,29089.344526036686
1201,29088.214412507194
985,29085.597536946298
1451,29083.53672494875
2689,29082.787638590507
1907,29082.334892677638
2048,29076.574042629527
7527,29075.630586495074
2534,29074.412132002162
3419,29073.580801458033
1656,29072.06512857738
2728,29070.557028570303
2641,29070.557028570303
2724,29070.55701749818
758,29070.522872934496
2045,29062.755010681045
7230,29057.75873055066
2182,29057.24860775
3170,29056.848917899188
282,29054.921570030936
2524,29054.31599069056
2027,29053.80559149644
2860,29052.15764585549
2982,29050.00186906473
1377,29049.026750702105
3291,29046.8495196778
1344,29042.617695557834
3109,29042.61769121988
359,29040.948128653366
948,29040.710920434354
7483,29036.617893955412
7535,29036.553460551095
3190,29035.137120863037
2703,29034.74067093748
2533,29032.806031608365
1612,29032.327334456106
950,29030.557545096464
3199,29029.44280572365
2539,29027.798663235848
2349,29022.78246600127
2735,29020.9400121715
2008,29016.18036183285
2615,29013.74549155913
2984,29013.45853526966
806,29013.45851693796
782,29010.957853454565
1696,29004.822132500198
1745,29003.990565065164
1207,29003.72838676694
2888,29000.532981242173
2390,28997.862395815355
2218,28997.837870771848
2882,28996.895578080377
1426,28996.738199657997
2593,28995.959692547258
2500,28995.861053011457
2487,28993.082003693296
2010,28990.599027885408
811,28990.182392391034
2591,28989.734971052647
2811,28988.55534633976
575,28987.60135584142
819,28983.969809572776
3214,28982.040047859355
1521,28981.11748646929
2042,28979.6363988847
2034,28979.6363988847
2054,28979.158578751085
1862,28977.17715503273
3340,28974.607937113255
3320,28974.607937113255
2912,28971.799033098545
628,28967.88263750736
1563,28967.09335889286
1980,28965.5617457567
2115,28962.90904484523
2110,28962.90904484523
2645,28958.95692405534
2640,28958.95692405534
1851,28953.08954421956
2440,28947.204984874228
997,28944.556166470622
1869,28943.50318471699
2705,28940.98216516229
2681,28940.98216516229
7416,28940.373096306346
1104,28938.890898562084
2629,28928.612526068468
2470,28925.126821566104
2664,28918.952696121338
2491,28917.70278694011
1701,28917.29114318161
2493,28915.10940868744
3223,28914.100991635714
2495,28909.1623513694
1687,28909.162351369054
2096,28907.775751691242
723,28907.485779059472
5660,28907.28589011722
4017,28907.285890114563
2732,28905.96306350039
1982,28900.697268587883
2733,28896.591318857656
1229,28896.59131001904
3248,28896.477466340424
616,28895.314236622962
1208,28894.346160873094
3358,28891.539887504074
3288,28891.539887504074
7447,28891.539887502866
2737,28879.78283752404
1971,28879.504274360002
2601,28876.28074830215
1964,28876.280748300942
2661,28876.280746000284
559,28876.17034538535
465,28876.165189313942
3413,28875.492983643067
1675,28874.49780803315
1123,28873.706813522087
2100,28869.432002826572
2643,28868.353543778343
2603,28867.940919916167
2560,28867.940919916167
2712,28867.455103562577
1016,28867.37566244533
1627,28867.02454218762
3263,28864.61665119429
611,28863.19485524995
3146,28862.930040481428
3110,28859.429458902112
1960,28857.116485761737
219,28853.201307927928
858,28851.195907254463
3480,28849.030960056192
2482,28848.396892725286
1291,28848.02934419099
2622,28847.43828089532
1653,28845.72005678174
2722,28845.009175561412
1978,28843.506711731472
3168,28843.188626154835
1726,28842.411512741448
2913,28842.310347670194
676,28841.507955240715
1699,28841.506462314082
731,28841.187262994114
1240,28841.032153750606
2581,28836.67124007965
1015,28836.67124007844
1996,28833.37364287796
2570,28833.373642422375
2471,28833.373642422375
2464,28833.373642422375
1997,28833.373642421167
2462,28833.373634451822
833,28833.21228012245
3268,28831.545562129813
3188,28831.545560337312
1419,28825.295312319085
399,28824.2795092001
