bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
1,2,0,4,1,4,1,0,3,3,2,0,4
2,2,0,4,1,4,1,1,3,2,2,0,4
3,2,0,4,1,4,1,1,4,1,2,0,4
4,2,0,4,1,2,3,1,4,1,2,0,4
5,2,0,4,1,3,2,1,2,3,2,0,4
6,2,0,4,1,3,2,1,3,2,2,0,4
7,2,0,4,1,4,1,1,4,1,2,0,4
8,2,0,4,0,4,2,1,4,1,2,0,4
9,2,0,4,0,4,2,1,2,3,2,0,4
10,2,0,4,0,4,2,1,4,1,2,0,4
13,2,4,0,0,0,6,1,4,1,2,0,4
14,2,4,0,0,5,1,0,2,4,2,0,4
16,2,4,0,1,1,4,1,3,2,2,0,4
19,2,0,4,1,2,3,0,5,1,2,0,4
20,2,4,0,1,3,2,1,2,3,2,0,4
21,3,0,3,0,4,2,1,4,1,2,0,4
23,2,4,0,0,2,4,1,3,2,2,0,4
24,2,0,4,1,2,3,0,5,1,2,0,4
26,2,0,4,0,4,2,0,4,2,2,0,4
27,2,4,0,0,4,2,0,4,2,2,0,4
28,2,4,0,0,0,6,1,3,2,2,0,4
30,2,0,4,1,3,2,2,0,4,2,0,4
31,3,3,0,0,3,3,2,2,2,2,0,4
32,3,0,3,0,4,2,0,3,3,2,0,4
34,3,3,0,0,3,3,0,4,2,2,0,4
36,3,0,3,0,4,2,0,5,1,2,0,4
37,2,4,0,0,0,6,1,2,3,2,0,4
40,4,2,0,0,3,3,1,3,2,2,0,4
41,2,4,0,0,0,6,0,0,6,0,0,6
42,2,0,4,0,4,2,2,3,1,2,0,4
43,2,0,4,0,4,2,1,3,2,2,0,4
45,2,4,0,1,1,4,1,1,4,2,0,4
46,2,4,0,0,0,6,0,4,2,2,0,4
47,2,4,0,0,4,2,2,2,2,2,0,4
49,2,4,0,0,4,2,0,4,2,2,0,4
53,2,4,0,1,3,2,0,1,5,2,0,4
54,2,4,0,0,2,4,0,3,3,2,0,4
56,2,4,0,0,2,4,0,1,5,2,0,4
59,2,4,0,0,1,5,0,1,5,2,0,4
63,2,4,0,1,2,3,1,2,3,2,0,4
67,3,3,0,0,3,3,1,2,3,2,0,4
68,2,4,0,0,1,5,1,1,4,2,0,4
73,2,4,0,0,4,2,0,4,2,2,0,4
75,2,4,0,0,5,1,1,3,2,2,0,4
77,2,4,0,0,1,5,1,2,3,2,0,4
83,2,4,0,2,1,3,0,0,6,2,0,4
85,2,0,4,0,4,2,1,4,1,2,0,4
91,2,4,0,0,0,6,0,1,5,2,0,4
92,2,4,0,0,1,5,0,2,4,2,0,4
100,2,4,0,0,2,4,1,3,2,2,0,4
103,2,4,0,0,0,6,0,2,4,2,0,4
105,2,4,0,1,1,4,0,2,4,2,0,4
109,2,4,0,0,0,6,0,3,3,2,0,4
111,2,4,0,0,1,5,0,1,5,2,0,4
112,2,4,0,0,0,6,0,2,4,2,0,4
113,2,4,0,1,2,3,0,3,3,2,0,4
118,2,4,0,0,1,5,0,2,4,2,0,4
119,2,4,0,1,1,4,0,0,6,2,0,4
120,2,4,0,0,0,6,0,1,5,2,0,4
123,2,4,0,1,2,3,1,4,1,2,0,4
124,2,4,0,1,3,2,0,1,5,2,0,4
129,2,4,0,0,0,6,1,4,1,2,0,4
131,2,4,0,0,1,5,2,1,3,2,0,4
138,2,4,0,1,0,5,1,0,5,2,0,4
142,2,4,0,1,2,3,1,2,3,2,0,4
145,2,4,0,0,5,1,0,3,3,2,0,4
148,2,4,0,0,0,6,0,1,5,2,0,4
149,2,4,0,0,1,5,0,1,5,2,0,4
150,2,4,0,0,1,5,0,1,5,2,0,4
159,2,4,0,1,1,4,1,3,2,2,0,4
163,2,4,0,0,1,5,1,0,5,2,0,4
168,2,4,0,0,1,5,0,1,5,2,0,4
170,2,4,0,1,0,5,0,1,5,2,0,4
174,2,4,0,1,2,3,1,3,2,2,0,4
176,2,4,0,0,0,6,1,0,5,2,0,4
191,2,4,0,1,3,2,0,1,5,2,0,4
199,2,4,0,0,2,4,0,2,4,2,0,4
203,2,4,0,0,0,6,1,3,2,2,0,4
207,2,4,0,0,2,4,0,2,4,2,0,4
227,2,4,0,0,0,6,0,2,4,2,0,4
242,2,4,0,0,0,6,0,1,5,2,0,4
248,2,4,0,0,1,5,2,0,4,2,0,4
266,2,4,0,0,1,5,0,2,4,2,0,4
267,2,4,0,0,0,6,2,1,3,2,0,4
286,2,4,0,0,1,5,1,0,5,2,0,4
