bad_user_id, l2_topk_bad, l2_lastk_bad, cosine_topk_bad, cosine_lastk_bad, unlabelled_l2_topk, unlabelled_l2_lastk, l2_topk_good, l2_lastk_good, cosine_topk_good, cosine_lastk_good,unlabelled_cosine_topk, unlabelled_cosine_lastk
11,4,1,1,0,1,1,0,3,1,2,3,3
15,4,0,2,0,1,3,0,2,0,1,3,4
90,2,1,0,0,0,2,3,2,1,0,4,5
95,4,0,1,0,1,2,0,3,1,2,3,3
177,4,0,0,0,1,1,0,4,4,1,1,4
197,2,1,0,0,0,2,3,2,3,1,2,4
211,2,0,0,0,0,3,3,2,1,0,4,5
255,2,0,0,0,0,5,3,0,1,1,4,4
257,2,0,0,0,0,5,3,0,0,1,5,4
272,2,0,0,0,0,3,3,2,2,0,3,5
338,2,0,0,0,0,5,3,0,0,2,5,3
384,2,0,0,0,0,5,3,0,1,2,4,3
416,2,0,1,0,0,5,3,0,0,1,4,4
759,2,0,0,0,0,4,3,1,0,2,5,3
946,2,0,0,0,0,5,3,0,0,1,5,4
1760,2,0,0,0,0,5,3,0,1,0,4,5
2336,2,1,0,0,0,3,3,1,4,2,1,3
2408,2,0,0,0,0,4,3,1,0,0,5,5
3133,2,0,0,0,0,5,3,0,0,1,5,4
3254,2,0,1,0,0,5,3,0,0,1,4,4
3516,2,0,0,0,0,5,3,0,0,0,5,5
3774,2,0,1,0,0,5,3,0,1,1,3,4
7371,2,0,0,0,0,5,3,0,0,1,5,4
7380,2,2,0,0,0,3,3,0,0,2,5,3
7398,2,0,0,0,0,5,3,0,1,1,4,4
7406,2,0,0,0,0,5,3,0,1,1,4,4
7408,2,0,3,0,0,5,3,0,0,0,2,5
7412,2,1,0,0,0,4,3,0,0,0,5,5
7417,2,1,1,0,0,4,3,0,0,2,4,3
7423,2,0,0,0,0,5,3,0,0,0,5,5
7426,2,0,0,0,0,5,3,0,0,0,5,5
7433,2,0,0,0,0,5,3,0,0,0,5,5
7435,2,0,0,0,0,5,3,0,0,2,5,3
7442,2,0,0,0,0,4,3,1,0,1,5,4
7447,2,0,0,0,0,5,3,0,0,1,5,4
7448,2,0,3,0,0,5,3,0,0,0,2,5
7457,2,0,0,1,0,5,3,0,0,1,5,3
7459,2,0,3,0,0,5,3,0,0,0,2,5
7470,2,0,3,0,0,5,3,0,0,0,2,5
7471,2,0,3,0,0,5,3,0,0,0,2,5
7472,2,0,3,0,0,5,3,0,0,0,2,5
7474,2,0,3,0,0,5,3,0,0,0,2,5
7475,2,0,3,0,0,5,3,0,0,0,2,5
7477,2,0,3,0,0,5,3,0,0,0,2,5
7479,2,0,0,0,0,5,3,0,0,1,5,4
7480,2,0,3,0,0,5,3,0,0,0,2,5
7483,2,1,1,0,0,4,3,0,0,0,4,5
7484,2,0,3,0,0,5,3,0,0,0,2,5
7485,2,0,3,0,0,5,3,0,0,0,2,5
7501,2,0,1,1,0,5,3,0,0,1,4,3
7503,2,0,0,0,0,5,3,0,0,1,5,4
7504,2,0,0,0,0,5,3,0,0,1,5,4
7505,2,0,3,0,0,5,3,0,0,0,2,5
7506,2,1,1,0,0,4,3,0,0,3,4,2
7507,2,0,0,0,0,5,3,0,0,1,5,4
7510,2,0,0,0,0,5,3,0,0,1,5,4
7513,2,0,0,0,0,5,3,0,0,0,5,5
7514,2,0,1,0,0,4,3,1,0,0,4,5
7516,2,0,0,0,0,5,3,0,0,1,5,4
7521,2,1,0,0,0,4,3,0,0,1,5,4
7522,2,2,2,0,0,3,3,0,0,0,3,5
7523,2,2,2,0,0,3,3,0,0,0,3,5
7528,2,0,0,1,0,4,3,1,1,1,4,3
7532,2,2,2,0,0,3,3,0,0,0,3,5
7535,2,1,1,0,0,4,3,0,0,1,4,4
7540,2,1,0,0,0,4,3,0,0,1,5,4
7542,2,0,3,0,0,5,3,0,0,0,2,5
7543,2,0,3,0,0,5,3,0,0,0,2,5
7544,2,1,0,0,0,4,3,0,0,0,5,5
7550,2,0,0,0,0,4,3,1,3,1,2,4
7554,2,0,0,0,0,5,3,0,0,0,5,5
7555,2,0,0,0,0,5,3,0,0,0,5,5
7556,2,1,3,0,0,4,3,0,0,0,2,5
7558,2,0,0,0,0,5,3,0,0,0,5,5
7559,2,0,3,0,0,5,3,0,0,0,2,5
7563,2,0,0,0,0,5,3,0,0,2,5,3
7564,2,0,0,0,0,4,3,1,5,2,0,3
7566,2,0,0,0,0,5,3,0,0,1,5,4
7567,2,0,3,0,0,5,3,0,0,0,2,5
7568,2,0,0,0,0,5,3,0,0,1,5,4
7574,2,0,3,0,0,5,3,0,0,0,2,5
7575,2,1,0,0,0,4,3,0,0,0,5,5
7578,2,0,1,0,0,5,3,0,0,0,4,5
7583,2,0,0,0,0,5,3,0,0,1,5,4
7584,2,0,0,0,0,5,3,0,0,1,5,4
7585,2,1,0,0,0,4,3,0,0,0,5,5
7586,2,0,0,0,0,5,3,0,0,2,5,3
7587,2,0,0,0,0,5,3,0,1,1,4,4
7588,2,1,0,0,0,4,3,0,1,2,4,3
7590,2,0,1,0,0,5,3,0,0,1,4,4
7591,2,0,0,0,0,4,3,1,1,1,4,4
7594,2,0,1,0,0,4,3,1,0,1,4,4
7595,2,0,0,0,0,4,3,1,1,0,4,5
7596,2,0,0,0,0,5,3,0,1,1,4,4
7597,2,0,0,0,0,5,3,0,0,0,5,5
7598,2,0,0,0,0,5,3,0,1,0,4,5
7599,2,0,0,0,0,5,3,0,1,1,4,4
7600,2,0,0,0,0,5,3,0,0,1,5,4
7601,2,0,0,0,0,5,3,0,0,1,5,4
7602,2,0,0,0,0,4,3,1,1,0,4,5
7603,2,0,0,1,0,4,3,1,2,1,3,3
7604,2,0,0,0,0,4,3,1,1,2,4,3
