bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
11,2,0,5,1,5,1,0,3,4,2,0,5
15,2,0,5,0,3,4,1,3,3,2,0,5
90,2,5,0,1,3,3,1,4,2,2,0,5
95,2,0,5,0,4,3,0,5,2,2,0,5
177,2,0,5,0,6,1,0,5,2,2,0,5
197,2,5,0,1,4,2,0,4,3,2,0,5
211,2,5,0,0,4,3,0,2,5,2,0,5
255,2,5,0,0,0,7,0,2,5,2,0,5
257,2,5,0,0,0,7,0,0,7,2,0,5
272,2,5,0,0,4,3,0,3,4,2,0,5
338,2,5,0,0,0,7,0,0,7,2,0,5
384,2,5,0,0,1,6,0,1,6,2,0,5
416,2,5,0,0,1,6,1,0,6,2,0,5
759,2,5,0,1,0,6,0,0,7,2,0,5
946,2,5,0,0,0,7,0,1,6,2,0,5
1760,2,5,0,0,1,6,0,2,5,2,0,5
2336,2,5,0,1,3,3,0,5,2,2,0,5
2408,2,5,0,0,0,7,0,0,7,2,0,5
3133,2,5,0,0,0,7,0,0,7,2,0,5
3254,2,5,0,0,0,7,1,0,6,2,0,5
3516,2,5,0,0,0,7,0,1,6,2,0,5
3774,2,5,0,0,0,7,1,2,4,2,0,5
7371,2,5,0,0,0,7,0,0,7,2,0,5
7380,2,5,0,2,0,5,0,0,7,2,0,5
7398,2,5,0,0,0,7,0,0,7,2,0,5
7406,2,5,0,1,0,6,0,0,7,2,0,5
7408,2,5,0,1,0,6,2,0,5,0,0,7
7412,2,5,0,1,0,6,1,0,6,2,0,5
7417,2,5,0,2,0,5,1,0,6,0,0,7
7423,2,5,0,0,0,7,0,0,7,2,0,5
7426,2,5,0,0,0,7,1,0,6,2,0,5
7433,2,5,0,0,0,7,0,0,7,2,0,5
7435,2,5,0,0,0,7,0,0,7,2,0,5
7442,2,5,0,0,1,6,1,0,6,2,0,5
7447,2,5,0,0,0,7,0,1,6,2,0,5
7448,2,5,0,2,0,5,3,0,4,0,0,7
7457,2,5,0,0,0,7,1,0,6,2,0,5
7459,2,5,0,5,0,2,5,0,2,0,0,7
7470,2,5,0,5,0,2,5,0,2,0,0,7
7471,2,5,0,5,0,2,5,0,2,0,0,7
7472,2,5,0,5,0,2,5,0,2,0,0,7
7474,2,5,0,5,0,2,5,0,2,0,0,7
7475,2,5,0,5,0,2,5,0,2,0,0,7
7477,2,5,0,2,0,5,3,0,4,0,0,7
7479,2,5,0,0,0,7,0,0,7,2,0,5
7480,2,5,0,2,0,5,3,0,4,0,0,7
7483,2,5,0,1,0,6,1,0,6,0,0,7
7484,2,5,0,1,0,6,0,0,7,0,0,7
7485,2,5,0,1,0,6,0,0,7,0,0,7
7501,2,5,0,0,0,7,0,0,7,2,0,5
7503,2,5,0,0,0,7,0,0,7,2,0,5
7504,2,5,0,0,0,7,0,0,7,2,0,5
7505,2,5,0,1,0,6,1,0,6,0,0,7
7506,2,5,0,2,0,5,1,0,6,0,0,7
7507,2,5,0,0,0,7,0,0,7,2,0,5
7510,2,5,0,0,0,7,1,0,6,1,0,6
7513,2,5,0,0,0,7,0,0,7,2,0,5
7514,2,5,0,0,1,6,0,0,7,2,0,5
7516,2,5,0,1,0,6,1,0,6,2,0,5
7521,2,5,0,1,0,6,0,0,7,2,0,5
7522,2,5,0,2,0,5,2,0,5,0,0,7
7523,2,5,0,2,0,5,2,0,5,0,0,7
7528,2,5,0,0,1,6,0,1,6,2,0,5
7532,2,5,0,2,0,5,2,0,5,0,0,7
7535,2,5,0,1,0,6,1,0,6,0,0,7
7540,2,5,0,1,0,6,1,0,6,2,0,5
7542,2,5,0,1,0,6,2,0,5,0,0,7
7543,2,5,0,1,0,6,2,0,5,0,0,7
7544,2,5,0,1,0,6,0,0,7,2,0,5
7550,2,5,0,0,1,6,0,1,6,2,0,5
7554,2,5,0,0,0,7,0,0,7,2,0,5
7555,2,5,0,0,0,7,0,0,7,2,0,5
7556,2,5,0,1,0,6,1,0,6,0,0,7
7558,2,5,0,0,0,7,0,0,7,2,0,5
7559,2,5,0,0,0,7,0,0,7,0,0,7
7563,2,5,0,0,0,7,1,0,6,2,0,5
7564,2,5,0,0,1,6,0,4,3,2,0,5
7566,2,5,0,0,0,7,1,1,5,2,0,5
7567,2,5,0,3,0,4,2,0,5,0,0,7
7568,2,5,0,0,0,7,0,0,7,2,0,5
7574,2,5,0,3,0,4,2,0,5,0,0,7
7575,2,5,0,1,0,6,0,0,7,2,0,5
7578,2,5,0,0,0,7,0,0,7,2,0,5
7583,2,5,0,0,0,7,0,0,7,2,0,5
7584,2,5,0,0,0,7,1,0,6,2,0,5
7585,2,5,0,1,0,6,0,2,5,2,0,5
7586,2,5,0,0,0,7,1,0,6,2,0,5
7587,2,5,0,0,1,6,0,2,5,2,0,5
7588,2,5,0,1,0,6,0,2,5,2,0,5
7590,2,5,0,0,0,7,2,1,4,2,0,5
7591,2,5,0,0,1,6,0,1,6,2,0,5
7594,2,5,0,0,1,6,2,1,4,2,0,5
7595,2,5,0,1,2,4,0,4,3,2,0,5
7596,2,5,0,0,0,7,1,2,4,2,0,5
7597,2,5,0,1,0,6,0,0,7,2,0,5
7598,2,5,0,1,0,6,2,1,4,2,0,5
7599,2,5,0,0,0,7,1,0,6,2,0,5
7600,2,5,0,0,0,7,0,0,7,2,0,5
7601,2,5,0,0,1,6,2,0,5,1,0,6
7602,2,5,0,0,1,6,2,0,5,1,0,6
7603,2,5,0,0,2,5,0,4,3,2,0,5
7604,2,5,0,0,1,6,0,3,4,2,0,5
