bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
1,2,0,1,1,1,1,0,2,1,2,0,1
2,2,0,1,1,1,1,1,1,1,2,0,1
3,2,0,1,1,1,1,0,3,0,2,0,1
4,2,0,1,1,1,1,1,1,1,2,0,1
5,2,0,1,0,1,2,1,1,1,2,0,1
6,2,0,1,0,1,2,1,1,1,2,0,1
7,2,0,1,0,2,1,1,2,0,2,0,1
8,2,0,1,0,2,1,1,2,0,2,0,1
9,2,0,1,0,1,2,0,2,1,2,0,1
10,2,0,1,0,2,1,0,2,1,2,0,1
13,1,2,0,0,0,3,1,2,0,2,0,1
14,1,2,0,0,2,1,0,2,1,2,0,1
16,1,2,0,1,0,2,1,1,1,2,0,1
19,2,0,1,1,1,1,0,3,0,2,0,1
20,1,2,0,1,0,2,0,1,2,2,0,1
21,3,0,0,0,2,1,0,2,1,2,0,1
23,1,2,0,0,0,3,1,1,1,2,0,1
24,2,0,1,0,1,2,0,2,1,2,0,1
26,2,0,1,0,1,2,0,2,1,2,0,1
27,1,2,0,0,2,1,0,2,1,2,0,1
28,1,2,0,0,0,3,1,2,0,2,0,1
30,2,0,1,0,2,1,1,0,2,2,0,1
31,1,2,0,0,1,2,1,1,1,2,0,1
32,3,0,0,0,2,1,0,1,2,2,0,1
34,1,2,0,0,1,2,0,2,1,2,0,1
36,3,0,0,0,2,1,0,2,1,2,0,1
37,1,2,0,0,0,3,1,0,2,2,0,1
40,1,2,0,0,1,2,1,2,0,2,0,1
41,1,2,0,0,0,3,0,0,3,0,0,3
42,2,0,1,0,2,1,0,3,0,2,0,1
43,2,0,1,0,2,1,1,2,0,2,0,1
45,1,2,0,0,1,2,1,1,1,2,0,1
46,1,2,0,0,0,3,0,2,1,2,0,1
47,1,2,0,0,1,2,1,1,1,2,0,1
49,1,2,0,0,2,1,0,2,1,2,0,1
53,1,2,0,1,0,2,0,0,3,2,0,1
54,1,2,0,0,0,3,0,1,2,2,0,1
56,1,2,0,0,0,3,0,1,2,2,0,1
59,1,2,0,0,0,3,0,1,2,2,0,1
63,1,2,0,0,1,2,1,0,2,2,0,1
67,1,2,0,0,2,1,0,2,1,2,0,1
68,1,2,0,0,1,2,1,1,1,1,0,2
73,1,2,0,0,2,1,0,2,1,2,0,1
75,1,2,0,0,2,1,1,0,2,2,0,1
77,1,2,0,0,0,3,0,0,3,2,0,1
83,1,2,0,2,0,1,0,0,3,2,0,1
85,2,0,1,0,1,2,0,3,0,2,0,1
91,1,2,0,0,0,3,0,0,3,2,0,1
92,1,2,0,0,0,3,0,1,2,2,0,1
100,1,2,0,0,1,2,1,2,0,2,0,1
103,1,2,0,0,0,3,0,0,3,2,0,1
105,1,2,0,0,0,3,0,1,2,2,0,1
109,1,2,0,0,0,3,0,2,1,2,0,1
111,1,2,0,0,1,2,0,0,3,2,0,1
112,1,2,0,0,0,3,0,0,3,2,0,1
113,1,2,0,0,1,2,0,2,1,2,0,1
118,1,2,0,0,0,3,0,1,2,2,0,1
119,1,2,0,1,0,2,0,0,3,2,0,1
