bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
1,10,0,35,4,29,12,3,16,26,3,2,40
2,10,0,35,4,29,12,6,20,19,0,3,42
3,10,0,35,4,29,12,5,16,24,4,2,39
4,10,0,35,3,29,13,5,18,22,0,3,42
5,10,0,35,3,30,12,5,21,19,0,2,43
6,10,0,35,3,30,12,6,18,21,0,2,43
7,10,0,35,4,29,12,5,18,22,3,2,40
8,10,0,35,4,29,12,5,18,22,0,3,42
9,10,0,35,3,30,12,5,20,20,0,2,43
10,10,0,35,4,29,12,5,20,20,0,3,42
13,12,15,18,5,17,23,6,17,22,0,2,43
14,12,5,28,4,20,21,5,17,23,0,2,43
16,12,8,25,4,20,21,6,16,23,0,3,42
19,10,0,35,3,30,12,6,21,18,0,1,44
20,12,7,26,4,21,20,4,19,22,0,2,43
21,11,0,34,4,27,14,5,22,18,0,2,43
23,4,30,11,5,5,35,5,16,24,0,1,44
24,10,0,35,3,30,12,6,20,19,1,2,42
26,10,0,35,4,29,12,6,20,19,1,3,41
27,12,4,29,4,21,20,3,21,21,3,1,41
28,4,30,11,0,2,43,2,16,27,4,2,39
30,10,0,35,3,30,12,5,20,20,0,3,42
31,12,3,30,4,23,18,3,18,24,0,3,42
32,11,0,34,4,27,14,4,25,16,4,2,39
34,12,3,30,4,23,18,4,17,24,1,3,41
36,11,0,34,4,25,16,6,18,21,0,3,42
37,12,15,18,4,14,27,4,18,23,0,3,42
40,12,2,31,4,23,18,5,21,19,0,3,42
41,4,30,11,5,1,39,17,0,28,0,1,44
42,10,0,35,4,27,14,4,22,19,0,3,42
43,10,0,35,4,27,14,6,20,19,0,2,43
45,11,20,14,4,13,28,5,18,22,0,3,42
46,4,30,11,1,2,42,2,18,25,0,3,42
47,12,4,29,4,21,20,5,14,26,1,3,41
49,12,4,29,4,21,20,4,19,22,0,3,42
