bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
1,15,0,25,4,24,12,2,17,21,13,0,27
2,15,0,25,4,24,12,3,15,22,13,0,27
3,15,0,25,4,24,12,5,16,19,13,0,27
4,15,0,25,2,26,12,4,15,21,13,0,27
5,15,0,25,3,25,12,5,19,16,14,0,26
6,15,0,25,3,25,12,5,18,17,13,0,27
7,15,0,25,4,24,12,5,19,16,13,0,27
8,15,0,25,4,24,12,5,19,16,14,0,26
9,15,0,25,2,26,12,4,18,18,13,0,27
10,15,0,25,4,24,12,4,16,20,13,0,27
13,10,15,15,5,14,21,6,16,18,13,0,27
14,13,5,22,4,19,17,3,15,22,13,0,27
16,10,8,22,4,17,19,4,13,23,13,0,27
19,15,0,25,3,25,12,5,18,17,13,0,27
20,10,7,23,4,20,16,5,15,20,13,0,27
21,15,0,25,4,24,12,5,18,17,13,0,27
23,4,25,11,4,5,31,1,13,26,13,0,27
24,15,0,25,3,25,12,4,19,17,13,0,27
26,15,0,25,4,24,12,5,20,15,13,0,27
27,13,4,23,4,19,17,3,18,19,13,0,27
28,4,25,11,0,2,38,1,12,27,14,0,26
30,15,0,25,3,25,12,5,18,17,13,0,27
31,14,3,23,4,21,15,3,15,22,13,0,27
32,15,0,25,3,25,12,1,21,18,13,0,27
34,14,3,23,4,20,16,3,16,21,13,0,27
36,15,0,25,4,24,12,4,18,18,13,0,27
37,10,15,15,3,13,24,4,15,21,13,0,27
40,16,2,22,2,22,16,5,12,23,13,0,27
41,4,25,11,0,2,38,0,1,39,15,0,25
42,15,0,25,3,25,12,4,17,19,13,0,27
43,14,0,26,3,25,12,4,17,19,13,0,27
45,8,20,12,4,10,26,3,13,24,14,0,26
46,4,25,11,1,1,38,4,16,20,13,0,27
47,14,4,22,4,19,17,5,10,25,13,0,27
49,14,4,22,4,19,17,3,17,20,13,0,27
53,6,20,14,4,11,25,1,12,27,13,0,27
54,4,25,11,1,5,34,2,10,28,13,0,27
56,6,21,13,2,8,30,1,12,27,13,0,27
59,4,25,11,0,4,36,0,9,31,13,0,27
63,7,20,13,4,10,26,4,15,21,13,0,27
67,14,3,23,4,20,16,4,16,20,13,0,27
68,4,25,11,3,6,31,2,13,25,13,0,27
73,14,4,22,4,19,17,3,18,19,13,0,27
75,12,5,23,4,19,17,6,15,19,13,0,27
77,10,15,15,4,13,23,5,16,19,13,0,27
83,11,13,16,4,12,24,2,13,25,14,0,26
85,15,0,25,2,26,12,4,17,19,14,0,26
91,4,25,11,2,2,36,1,6,33,13,0,27
92,9,15,16,4,13,23,1,16,23,13,0,27
