bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
1,8,0,22,4,19,7,2,13,15,9,0,21
2,8,0,22,4,19,7,3,12,15,9,0,21
3,8,0,22,4,19,7,3,14,13,9,0,21
4,8,0,22,2,17,11,3,13,14,9,0,21
5,8,0,22,3,19,8,4,15,11,10,0,20
6,8,0,22,2,18,10,4,14,12,9,0,21
7,8,0,22,4,19,7,4,14,12,9,0,21
8,9,0,21,3,19,8,3,14,13,10,0,20
9,8,0,22,2,18,10,3,12,15,9,0,21
10,8,0,22,4,19,7,3,11,16,9,0,21
13,6,15,9,2,10,18,4,12,14,9,0,21
14,10,5,15,2,15,13,2,11,17,9,0,21
16,9,8,13,4,12,14,3,11,16,9,0,21
19,8,0,22,3,17,10,4,14,12,9,0,21
20,9,7,14,3,15,12,4,12,14,9,0,21
21,9,0,21,2,18,10,3,15,12,9,0,21
23,4,20,6,4,5,21,1,10,19,9,0,21
24,8,0,22,3,19,8,2,15,13,9,0,21
26,8,0,22,3,19,8,4,14,12,9,0,21
27,10,4,16,2,15,13,1,16,13,9,0,21
28,4,20,6,0,2,28,1,9,20,10,0,20
30,8,0,22,2,18,10,4,13,13,9,0,21
31,10,3,17,2,16,12,3,11,16,9,0,21
32,9,0,21,2,18,10,1,18,11,9,0,21
34,10,3,17,2,15,13,2,14,14,9,0,21
36,9,0,21,1,20,9,3,15,12,9,0,21
37,6,15,9,2,11,17,4,12,14,9,0,21
40,10,2,18,2,17,11,3,9,18,9,0,21
41,4,20,6,0,2,28,0,1,29,11,0,19
42,8,0,22,2,17,11,4,12,14,9,0,21
43,8,0,22,2,18,10,4,14,12,9,0,21
45,4,20,6,3,9,18,2,9,19,10,0,20
46,4,20,6,1,1,28,2,15,13,9,0,21
47,10,4,16,2,15,13,3,8,19,9,0,21
49,10,4,16,2,15,13,2,15,13,9,0,21
53,4,20,6,4,8,18,1,7,22,9,0,21
54,4,20,6,0,4,26,1,7,22,9,0,21
56,4,20,6,1,6,23,0,9,21,9,0,21
59,4,20,6,0,3,27,0,6,24,9,0,21
63,4,20,6,3,8,19,4,10,16,9,0,21
67,10,3,17,2,15,13,4,10,16,9,0,21
68,4,20,6,2,5,23,2,8,20,8,0,22
73,10,4,16,2,15,13,1,15,14,9,0,21
75,10,5,15,2,17,11,4,12,14,9,0,21
77,6,15,9,2,10,18,4,11,15,9,0,21
83,9,13,8,2,9,19,1,10,19,10,0,20
