bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
1,2,0,6,1,6,1,0,4,4,2,0,6
2,2,0,6,1,6,1,1,3,4,2,0,6
3,2,0,6,1,6,1,1,6,1,2,0,6
4,2,0,6,1,3,4,1,6,1,2,0,6
5,2,0,6,1,4,3,1,3,4,2,0,6
6,2,0,6,1,4,3,1,4,3,2,0,6
7,2,0,6,1,5,2,1,5,2,2,0,6
8,4,0,4,0,5,3,1,4,3,2,0,6
9,2,0,6,1,5,2,1,2,5,2,0,6
10,2,0,6,1,5,2,1,4,3,2,0,6
13,2,6,0,0,1,7,1,5,2,2,0,6
14,3,5,0,0,7,1,0,3,5,2,0,6
16,2,6,0,1,1,6,1,5,2,2,0,6
19,2,0,6,1,4,3,0,6,2,2,0,6
20,2,6,0,2,4,2,1,3,4,2,0,6
21,3,0,5,0,4,4,1,5,2,2,0,6
23,2,6,0,0,2,6,1,4,3,2,0,6
24,2,0,6,1,4,3,1,6,1,2,0,6
26,2,0,6,0,5,3,1,5,2,2,0,6
27,4,4,0,0,6,2,0,5,3,2,0,6
28,2,6,0,0,0,8,1,3,4,2,0,6
30,2,0,6,1,4,3,2,2,4,2,0,6
31,4,3,1,0,4,4,2,2,4,2,0,6
32,3,0,5,0,4,4,0,4,4,2,0,6
34,4,3,1,0,5,3,0,5,3,2,0,6
36,3,0,5,0,4,4,0,5,3,2,0,6
37,2,6,0,0,1,7,1,3,4,2,0,6
40,4,2,2,0,4,4,1,4,3,2,0,6
41,2,6,0,0,0,8,0,0,8,0,0,8
42,2,0,6,0,4,4,2,4,2,2,0,6
43,2,0,6,0,4,4,1,5,2,2,0,6
45,2,6,0,1,2,5,1,1,6,2,0,6
46,2,6,0,0,0,8,2,4,2,2,0,6
47,4,4,0,0,5,3,2,2,4,2,0,6
49,4,4,0,0,6,2,0,5,3,2,0,6
53,2,6,0,1,3,4,0,2,6,2,0,6
54,2,6,0,0,2,6,0,3,5,2,0,6
56,2,6,0,0,2,6,0,1,7,2,0,6
59,2,6,0,0,1,7,0,1,7,2,0,6
63,2,6,0,2,3,3,2,2,4,2,0,6
67,4,3,1,0,5,3,1,3,4,2,0,6
68,2,6,0,1,1,6,1,1,6,2,0,6
73,4,4,0,0,6,2,0,5,3,2,0,6
75,3,5,0,1,5,2,1,4,3,2,0,6
77,2,6,0,0,1,7,2,2,4,2,0,6
83,2,6,0,2,3,3,0,2,6,2,0,6
85,2,0,6,1,5,2,1,5,2,2,0,6
91,2,6,0,0,0,8,0,1,7,2,0,6
92,2,6,0,0,1,7,0,4,4,2,0,6
100,2,6,0,0,3,5,1,3,4,2,0,6
103,2,6,0,1,0,7,1,2,5,2,0,6
105,2,6,0,1,1,6,0,2,6,2,0,6
109,2,6,0,0,1,7,0,3,5,2,0,6
111,2,6,0,0,1,7,1,1,6,2,0,6
112,2,6,0,0,1,7,0,2,6,2,0,6
113,2,6,0,1,3,4,1,4,3,2,0,6
118,2,6,0,1,1,6,1,2,5,2,0,6
119,2,6,0,2,1,5,0,0,8,2,0,6
