bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
1,13,0,22,4,21,10,2,15,18,13,0,22
2,13,0,22,4,21,10,3,13,19,13,0,22
3,12,0,23,4,21,10,4,14,17,12,0,23
4,13,0,22,2,21,12,4,14,17,13,0,22
5,13,0,22,3,21,11,5,17,13,13,0,22
6,12,0,23,3,21,11,4,17,14,13,0,22
7,12,0,23,4,21,10,4,18,13,13,0,22
8,14,0,21,4,21,10,5,16,14,13,0,22
9,12,0,23,2,21,12,3,15,17,13,0,22
10,12,0,23,4,21,10,3,14,18,12,0,23
13,8,15,12,2,13,20,5,13,17,13,0,22
14,10,5,20,4,17,14,2,13,20,13,0,22
16,10,8,17,4,15,16,4,12,19,13,0,22
19,12,0,23,3,21,11,4,17,14,12,0,23
20,10,7,18,4,18,13,4,13,18,13,0,22
21,12,0,23,2,22,11,4,16,15,12,0,23
23,4,22,9,4,5,26,1,11,23,13,0,22
24,12,0,23,3,21,11,4,17,14,12,0,23
26,12,0,23,4,21,10,4,16,15,13,0,22
27,10,4,21,3,17,15,2,17,16,12,0,23
28,4,22,9,0,2,33,1,10,24,13,0,22
30,13,0,22,3,21,11,5,15,15,13,0,22
31,10,3,22,2,20,13,3,13,19,12,0,23
32,12,0,23,2,22,11,1,19,15,13,0,22
34,10,3,22,2,18,15,3,15,17,13,0,22
36,12,0,23,2,22,11,4,15,16,13,0,22
37,8,15,12,3,12,20,4,14,17,13,0,22
40,11,2,22,2,20,13,3,11,21,13,0,22
41,4,22,9,0,2,33,0,1,34,14,0,21
42,12,0,23,2,22,11,4,15,16,13,0,22
43,11,0,24,2,22,11,4,15,16,12,0,23
45,6,20,9,4,9,22,2,12,21,13,0,22
46,4,22,9,1,1,33,3,15,17,12,0,23
47,10,4,21,3,17,15,4,9,22,13,0,22
49,10,4,21,3,17,15,2,16,17,13,0,22
53,6,20,9,4,9,22,1,9,25,12,0,23
54,4,22,9,0,4,31,1,9,25,13,0,22
56,5,21,9,1,7,27,0,11,24,13,0,22
59,4,22,9,0,3,32,0,8,27,13,0,22
63,6,20,9,4,9,22,4,12,19,13,0,22
67,10,3,22,2,18,15,4,13,18,12,0,23
68,4,22,9,2,6,27,2,10,23,10,0,25
73,10,4,21,3,17,15,2,17,16,13,0,22
75,10,5,20,4,17,14,4,13,18,12,0,23
77,9,15,11,3,12,20,5,13,17,13,0,22
83,9,13,13,3,10,22,2,12,21,13,0,22
85,12,0,23,2,21,12,4,15,16,13,0,22
91,4,22,9,1,2,32,1,5,29,13,0,22
92,9,15,11,3,12,20,0,14,21,12,0,23
100,6,18,11,3,11,21,3,11,21,13,0,22
103,10,9,16,4,14,17,3,9,23,13,0,22
105,6,20,9,4,9,22,0,12,23,13,0,22
109,4,22,9,2,6,27,1,8,26,13,0,22
111,4,22,9,0,8,27,2,11,22,12,0,23
112,4,22,9,0,5,30,1,10,24,13,0,22
113,6,19,10,3,11,21,4,11,20,13,0,22
118,6,17,12,3,11,21,4,11,20,13,0,22
119,4,22,9,3,5,27,1,4,30,13,0,22
120,4,22,9,0,4,31,1,8,26,12,0,23
123,9,12,14,4,10,21,4,12,19,13,0,22
124,10,6,19,4,18,13,2,15,18,11,0,24
129,4,22,9,0,2,33,2,15,18,13,0,22
131,4,22,9,0,5,30,3,9,23,13,0,22
138,4,22,9,1,0,34,1,1,33,13,0,22
142,9,12,14,4,11,20,4,14,17,13,0,22
145,10,5,20,4,17,14,3,15,17,2,2,31
148,4,22,9,4,2,29,1,6,28,13,0,22
149,4,22,9,2,3,30,1,6,28,13,0,22
150,4,22,9,1,7,27,2,12,21,13,0,22
159,6,19,10,3,11,21,4,9,22,13,0,22
163,6,20,9,2,7,26,4,9,22,12,0,23
168,4,22,9,4,5,26,0,3,32,13,0,22
170,4,22,9,1,3,31,0,3,32,13,0,22
174,9,12,14,4,10,21,2,10,23,13,0,22
176,4,22,9,2,4,29,1,2,32,13,0,22
191,6,19,10,4,9,22,2,6,27,13,0,22
199,4,22,9,0,4,31,1,8,26,12,0,23
203,8,15,12,4,12,19,2,9,24,12,0,23
207,4,22,9,1,6,28,1,5,29,13,0,22
227,4,22,9,0,5,30,1,5,29,13,0,22
242,4,22,9,0,3,32,3,5,27,13,0,22
248,4,22,9,2,1,32,3,4,28,13,0,22
266,4,22,9,1,7,27,0,4,31,13,0,22
267,4,22,9,3,3,29,2,5,28,12,0,23
286,4,22,9,2,5,28,1,3,31,13,0,22
287,4,22,9,0,8,27,0,4,31,13,0,22
297,4,22,9,3,1,31,1,2,32,13,0,22
302,4,22,9,4,0,31,1,1,33,13,0,22
310,4,22,9,3,1,31,3,4,28,13,0,22
311,4,22,9,1,0,34,2,3,30,13,0,22
312,4,22,9,1,3,31,0,4,31,13,0,22
333,4,22,9,1,2,32,3,6,26,13,0,22
335,4,22,9,0,1,34,3,2,30,13,0,22
336,4,22,9,5,2,28,3,6,26,12,0,23
351,4,22,9,2,5,28,1,6,28,13,0,22
361,4,22,9,1,5,29,2,1,32,13,0,22
370,4,22,9,1,5,29,1,8,26,13,0,22
381,4,22,9,1,1,33,0,2,33,13,0,22
392,4,22,9,2,5,28,3,3,29,11,0,24
394,4,22,9,1,2,32,1,1,33,13,0,22
423,4,22,9,0,1,34,1,0,34,13,0,22
429,4,22,9,0,3,32,1,0,34,12,0,23
433,4,22,9,2,3,30,3,6,26,13,0,22
435,4,22,9,2,3,30,2,8,25,12,0,23
437,4,22,9,0,0,35,1,3,31,13,0,22
449,4,22,9,2,4,29,1,2,32,13,0,22
469,4,22,9,0,0,35,0,1,34,14,0,21
501,4,22,9,0,0,35,2,2,31,13,0,22
512,4,22,9,1,0,34,2,3,30,13,0,22
518,4,22,9,2,1,32,0,0,35,13,0,22
521,4,22,9,1,2,32,2,1,32,12,0,23
562,4,22,9,0,3,32,0,1,34,13,0,22
567,4,22,9,0,0,35,0,0,35,13,0,22
633,4,22,9,1,1,33,1,0,34,13,0,22
638,4,22,9,2,1,32,0,1,34,12,0,23
640,4,22,9,1,0,34,3,1,31,12,0,23
656,4,22,9,1,1,33,2,4,29,2,1,32
657,4,22,9,0,2,33,0,1,34,13,0,22
753,4,22,9,2,1,32,0,2,33,13,0,22
765,4,22,9,0,0,35,1,0,34,13,0,22
796,4,22,9,1,0,34,0,1,34,13,0,22
809,4,22,9,2,1,32,3,1,31,12,0,23
821,4,22,9,0,0,35,0,2,33,13,0,22
844,4,22,9,0,2,33,2,1,32,13,0,22
899,4,22,9,0,1,34,0,1,34,13,0,22
956,4,22,9,2,1,32,2,1,32,12,0,23
1019,4,22,9,0,2,33,0,1,34,14,0,21
1057,4,22,9,1,0,34,2,0,33,12,0,23
1069,4,22,9,0,0,35,0,0,35,13,0,22
1072,4,22,9,0,0,35,0,2,33,13,0,22
1151,4,22,9,1,0,34,1,1,33,12,0,23
1338,4,22,9,0,0,35,0,0,35,13,0,22
1371,4,22,9,0,0,35,0,0,35,13,0,22
1395,4,22,9,0,0,35,0,1,34,14,0,21
1551,4,22,9,0,1,34,0,1,34,12,0,23
