bad_user_id, l2_topk_bad, l2_lastk_bad, cosine_topk_bad, cosine_lastk_bad, unlabelled_l2_topk, unlabelled_l2_lastk, l2_topk_good, l2_lastk_good, cosine_topk_good, cosine_lastk_good,unlabelled_cosine_topk, unlabelled_cosine_lastk
11,2,0,0,1,0,1,0,1,0,0,2,1
15,2,0,0,1,0,2,0,0,0,0,2,1
90,1,0,0,1,0,1,1,1,1,0,1,1
95,2,0,0,1,0,1,0,1,1,0,1,1
177,2,0,0,1,0,1,0,1,2,0,0,1
197,1,0,0,1,0,1,1,1,0,0,2,1
211,1,0,0,1,0,2,1,0,1,0,1,1
255,1,0,0,1,0,2,1,0,1,0,1,1
257,1,0,0,1,0,2,1,0,0,0,2,1
272,1,0,0,1,0,2,1,0,2,0,0,1
338,1,0,0,1,0,2,1,0,0,0,2,1
384,1,0,0,1,0,2,1,0,0,0,2,1
416,1,0,0,1,0,2,1,0,0,0,2,1
759,1,0,0,1,0,2,1,0,0,0,2,1
946,1,0,0,1,0,2,1,0,0,0,2,1
1760,1,0,0,1,0,2,1,0,1,0,1,1
2336,1,0,0,1,0,2,1,0,1,0,1,1
2408,1,0,0,1,0,2,1,0,0,0,2,1
3133,1,0,0,1,0,2,1,0,0,0,2,1
3254,1,0,0,1,0,2,1,0,0,0,2,1
3516,1,0,0,1,0,2,1,0,0,0,2,1
3774,1,0,0,1,0,2,1,0,1,0,1,1
7371,1,0,0,1,0,2,1,0,0,0,2,1
7380,1,1,0,1,0,1,1,0,0,0,2,1
7398,1,0,0,1,0,2,1,0,0,0,2,1
7406,1,0,0,1,0,2,1,0,0,0,2,1
7408,1,0,0,0,0,2,1,0,0,0,2,2
7412,1,0,0,1,0,2,1,0,0,0,2,1
7417,1,1,1,0,0,1,1,0,0,0,1,2
7423,1,0,0,1,0,2,1,0,0,0,2,1
7426,1,0,0,1,0,2,1,0,0,0,2,1
7433,1,0,0,1,0,2,1,0,0,0,2,1
7435,1,0,0,1,0,2,1,0,0,0,2,1
7442,1,0,1,1,0,1,1,1,0,0,1,1
7447,1,0,0,1,0,2,1,0,0,0,2,1
7448,1,0,0,0,0,2,1,0,0,0,2,2
7457,1,0,0,1,0,2,1,0,0,0,2,1
7459,1,1,2,0,0,1,1,0,0,0,0,2
